external,year,test_1,session_3,session_4,test_2,session_5,test_3,dropout,outside_interaction,first_sessions
False,2,2,88.0,28.0,3.0,81.0,1.0,True,1.9169447094613072,105
True,3,5,4.0,49.0,5.0,30.0,4.0,False,0.5998644899519219,8
False,3,5,13.0,33.0,4.0,44.0,4.0,False,1.0052822947222864,9
False,2,1,48.0,42.0,2.0,72.0,4.0,False,3.741675345865654,28
True,1,5,25.0,74.0,2.0,88.0,4.0,False,2.440932240639042,34
False,3,5,3.0,11.0,4.0,24.0,4.0,False,0.8294186301272037,7
False,2,2,52.0,48.0,2.0,69.0,3.0,False,4.8880402398157585,18
False,2,4,81.0,37.0,5.0,3.0,5.0,False,3.0982779889031526,152
True,1,1,2.0,5.0,5.0,43.0,3.0,False,2.5901138622572555,84
True,1,4,59.0,64.0,1.0,37.0,1.0,True,1.1527014468279042,107
False,3,5,43.0,92.0,1.0,23.0,5.0,False,2.355925092797108,159
True,2,4,7.0,42.0,3.0,45.0,4.0,False,1.0589727703024856,21
True,2,5,11.0,41.0,1.0,31.0,4.0,False,0.8294186301272037,11
True,3,4,56.0,20.0,4.0,38.0,1.0,False,2.4531484353878863,136
True,1,5,22.0,30.0,4.0,12.0,3.0,True,0.7885854372467558,57
False,2,4,4.0,34.0,2.0,31.0,4.0,False,0.9701748397285618,18
True,3,4,65.0,48.0,3.0,75.0,1.0,True,0.705764253784017,139
False,1,2,50.0,32.0,3.0,50.0,3.0,False,4.130568716228769,34
True,2,1,43.0,30.0,4.0,82.0,3.0,False,6.759580816211737,22
True,3,4,56.0,39.0,5.0,47.0,1.0,False,1.756060602845186,105
False,2,5,1.0,48.0,5.0,43.0,5.0,False,0.8645260851209282,3
True,3,3,70.0,99.0,1.0,61.0,3.0,False,2.3640241151875028,144
False,2,1,30.0,36.0,1.0,60.0,3.0,False,3.201541767705101,12
False,3,5,48.0,23.0,5.0,77.0,5.0,False,2.841715416124541,142
True,3,3,83.0,64.0,4.0,27.0,2.0,False,1.1997289799038438,100
True,3,1,62.0,78.0,5.0,7.0,3.0,False,4.209209038233073,143
True,2,2,49.0,94.0,3.0,35.0,5.0,False,1.7290521702418564,155
True,3,1,47.0,54.0,3.0,51.0,3.0,False,3.5103890091376075,10
True,2,3,3.0,34.0,4.0,37.0,2.0,True,1.1058915068362716,55
False,3,1,53.0,44.0,3.0,61.0,4.0,False,4.138994128245624,33
True,3,2,66.0,29.0,4.0,43.0,4.0,False,2.161478407615551,102
True,2,5,61.0,70.0,1.0,15.0,5.0,False,3.6009191362642956,140
True,3,4,79.0,75.0,5.0,25.0,3.0,False,2.3289166601937783,160
True,2,3,13.0,34.0,5.0,6.0,3.0,False,1.1997289799038438,70
False,1,2,43.0,46.0,1.0,8.0,2.0,False,3.2639840449286153,146
True,2,5,53.0,54.0,1.0,27.0,5.0,False,2.045672044438297,101
False,3,4,83.0,56.0,3.0,62.0,1.0,False,7.021857435575059,83
True,3,4,67.0,13.0,2.0,75.0,2.0,False,2.937206562162555,93
True,3,5,66.0,25.0,4.0,59.0,1.0,False,2.8852482831351205,111
False,3,5,1.0,33.0,4.0,25.0,4.0,False,0.9431664071252321,11
False,3,1,2.0,47.0,4.0,34.0,1.0,False,0.6785048119562258,20
True,3,5,8.0,29.0,2.0,49.0,5.0,False,0.732195287536425,18
False,3,2,40.0,52.0,2.0,0.0,3.0,False,3.1955013314939316,145
False,1,5,10.0,58.0,3.0,76.0,2.0,False,2.039305218600667,105
False,3,1,45.0,45.0,2.0,81.0,4.0,False,4.506593112590118,33
True,3,5,13.0,39.0,1.0,89.0,4.0,False,4.130242326602309,135
False,2,1,3.0,31.0,2.0,32.0,1.0,False,1.1997289799038438,6
False,3,5,8.0,31.0,5.0,49.0,2.0,False,0.6349719449456463,15
True,3,5,92.0,27.0,5.0,41.0,2.0,False,2.2587017502063294,61
True,3,4,85.0,52.0,4.0,48.0,1.0,False,3.7230923252791794,151
True,2,4,65.0,39.0,2.0,68.0,1.0,False,3.4148978630995934,144
False,3,5,5.0,46.0,5.0,43.0,4.0,False,0.7757281545470045,21
True,3,5,72.0,22.0,4.0,59.0,1.0,False,3.3882158201227237,131
True,3,4,1.0,55.0,3.0,39.0,2.0,False,1.3692258186612962,42
False,3,3,68.0,34.0,5.0,69.0,1.0,True,2.44626789979932,44
True,3,5,84.0,66.0,3.0,5.0,4.0,False,3.176918310907457,98
False,3,3,51.0,16.0,1.0,17.0,3.0,False,1.764159625235581,161
False,1,3,61.0,15.0,5.0,23.0,1.0,False,3.079694968316678,192
False,3,1,6.0,32.0,4.0,35.0,1.0,False,0.5377486023548677,11
True,1,2,46.0,78.0,5.0,8.0,5.0,False,3.063170533909428,172
True,3,5,91.0,44.0,5.0,41.0,2.0,False,1.9339828536194934,166
True,3,5,90.0,64.0,2.0,81.0,1.0,False,1.756060602845186,139
False,2,2,45.0,39.0,3.0,60.0,4.0,False,3.564079484717807,40
False,1,4,30.0,3.0,2.0,20.0,2.0,False,1.8431263368663449,105
True,1,2,67.0,42.0,5.0,64.0,5.0,False,3.7230923252791794,143
False,2,1,37.0,96.0,2.0,98.0,4.0,False,4.789837728345599,71
False,3,1,78.0,31.0,2.0,60.0,3.0,False,2.231693317603,48
True,1,5,28.0,72.0,5.0,75.0,2.0,True,1.5195622379813525,125
True,2,5,3.0,92.0,1.0,0.0,5.0,False,1.826275512832635,145
False,3,2,47.0,31.0,2.0,75.0,2.0,False,4.930593937946957,21
True,1,3,48.0,27.0,5.0,76.0,1.0,False,2.2853837931831986,97
True,1,3,40.0,24.0,2.0,26.0,5.0,False,2.354192896244343,133
False,2,3,79.0,46.0,2.0,78.0,1.0,False,2.5065125213416257,145
True,1,2,31.0,31.0,1.0,54.0,2.0,False,3.9775963118785658,20
False,3,3,47.0,16.0,5.0,73.0,3.0,False,3.0425289271437284,179
False,3,5,3.0,44.0,2.0,35.0,2.0,False,0.9080589521315077,9
False,2,5,2.0,20.0,1.0,45.0,5.0,False,0.6785048119562258,12
True,2,5,75.0,19.0,5.0,21.0,5.0,False,1.4910726180497194,116
True,3,1,79.0,41.0,4.0,90.0,2.0,False,2.8066079611308163,126
True,1,4,59.0,42.0,1.0,66.0,4.0,False,2.779925918153947,105
True,2,2,3.0,1.0,3.0,48.0,5.0,False,0.5647570349581973,85
False,2,1,35.0,42.0,2.0,58.0,1.0,False,4.749016226767165,26
True,3,5,8.0,50.0,4.0,24.0,2.0,False,1.102505637313065,8
True,1,5,54.0,69.0,4.0,0.0,1.0,False,2.771500506137092,83
False,3,1,28.0,31.0,2.0,59.0,3.0,False,4.38745767863384,17
False,1,2,25.0,36.0,3.0,61.0,3.0,False,4.800648116168139,37
False,3,5,70.0,30.0,5.0,65.0,1.0,True,1.6712259406453907,71
True,1,3,86.0,5.0,2.0,45.0,2.0,False,1.4373821424695201,80
False,2,2,45.0,12.0,5.0,7.0,3.0,False,3.5286456400976216,130
True,3,5,7.0,46.0,2.0,34.0,2.0,True,1.2823325702822759,73
True,1,5,84.0,55.0,2.0,15.0,4.0,False,1.8887177900561494,114
True,3,1,2.0,35.0,1.0,41.0,4.0,False,1.1376130923067895,13
True,3,2,99.0,54.0,4.0,76.0,4.0,False,3.3095754981184196,128
False,1,1,35.0,42.0,3.0,80.0,4.0,False,5.892669755285125,15
False,2,2,61.0,49.0,5.0,59.0,1.0,False,3.176918310907457,133
False,2,4,98.0,34.0,3.0,84.0,1.0,True,2.106929251000138,11
False,3,2,31.0,32.0,2.0,93.0,4.0,False,4.252089125990731,30
False,3,4,46.0,95.0,4.0,41.0,2.0,False,3.4517375146460827,63
True,3,4,73.0,52.0,3.0,32.0,4.0,False,2.6827025755631686,116
True,1,5,59.0,68.0,5.0,69.0,2.0,False,0.875010083317008,115
True,2,3,71.0,31.0,5.0,36.0,1.0,True,0.49374713303552,126
False,2,5,13.0,20.0,5.0,35.0,1.0,False,0.7943111751334793,19
True,1,3,16.0,10.0,1.0,42.0,4.0,False,2.3994579598076875,34
False,3,1,59.0,85.0,3.0,23.0,5.0,False,1.8782337918600693,143
False,3,4,41.0,63.0,5.0,54.0,5.0,False,3.3443565634856847,124
False,2,5,53.0,11.0,2.0,28.0,2.0,False,4.816519771322469,114
True,1,4,83.0,51.0,1.0,42.0,3.0,True,0.6701881964815242,114
False,1,2,54.0,36.0,2.0,54.0,1.0,False,2.1864282540396554,9
True,2,4,62.0,29.0,5.0,12.0,5.0,False,1.09408022529621,120
True,3,5,50.0,89.0,5.0,75.0,1.0,False,3.2639840449286153,147
True,2,5,14.0,45.0,5.0,67.0,1.0,False,1.9940401550373228,133
False,1,2,36.0,40.0,3.0,86.0,4.0,False,4.659891906566782,20
True,3,5,87.0,88.0,5.0,41.0,1.0,False,3.450331707719778,141
True,3,5,91.0,35.0,3.0,30.0,2.0,False,3.9361220310472107,126
True,1,4,69.0,49.0,4.0,26.0,3.0,False,1.623729805260683,147
False,3,2,26.0,33.0,3.0,97.0,5.0,False,3.6508188291125054,18
False,1,2,29.0,51.0,2.0,75.0,3.0,False,6.0105347046416036,25
False,1,2,61.0,98.0,5.0,4.0,4.0,False,4.40365572341463,120
True,2,4,48.0,88.0,5.0,73.0,2.0,True,0.8466292599275285,15
True,3,4,1.0,41.0,4.0,40.0,2.0,False,0.7757281545470045,17
False,1,5,83.0,14.0,5.0,39.0,5.0,False,3.176918310907457,165
True,3,5,10.0,36.0,4.0,31.0,5.0,False,0.8108356095407291,14
True,3,5,10.0,44.0,2.0,47.0,2.0,False,0.6970878325427005,18
False,3,4,5.0,50.0,4.0,53.0,5.0,False,3.5307042262768467,109
True,3,2,50.0,38.0,3.0,48.0,1.0,False,1.9420818760098886,84
True,3,3,6.0,27.0,5.0,12.0,1.0,False,0.802410197523874,46
True,3,4,4.0,40.0,3.0,29.0,2.0,False,1.0589727703024856,17
True,2,5,61.0,8.0,1.0,49.0,3.0,False,4.04986980804524,97
False,3,4,59.0,93.0,1.0,61.0,2.0,False,3.4932117954774378,117
True,2,1,34.0,32.0,4.0,96.0,3.0,False,3.061111947730203,11
True,2,5,25.0,35.0,3.0,1.0,2.0,False,2.7529174855506175,102
True,2,1,51.0,92.0,5.0,39.0,5.0,False,2.0041977636069426,125
True,1,4,85.0,4.0,4.0,54.0,2.0,True,0.6481556172718578,103
True,3,5,95.0,77.0,4.0,63.0,2.0,False,2.9743726033355045,159
False,1,4,66.0,86.0,2.0,26.0,4.0,False,3.865907121059762,186
True,2,5,59.0,23.0,2.0,76.0,1.0,False,2.6823761859367083,152
True,2,1,39.0,40.0,3.0,92.0,3.0,False,2.637437511999824,13
True,2,5,6.0,16.0,3.0,40.0,5.0,False,0.5026411473611432,21
True,3,1,97.0,60.0,4.0,87.0,1.0,False,2.5317887573921904,107
True,3,1,85.0,56.0,5.0,69.0,1.0,False,3.160393876500207,74
False,3,3,15.0,59.0,5.0,79.0,1.0,True,0.38889337036311467,130
False,2,5,2.0,40.0,3.0,44.0,2.0,False,0.6970878325427005,7
True,1,4,53.0,54.0,3.0,1.0,4.0,False,1.1460385043236445,84
False,2,4,3.0,46.0,2.0,41.0,5.0,False,1.0673981823193406,11
True,3,1,89.0,60.0,4.0,48.0,1.0,False,3.1937691349411663,138
True,3,1,86.0,83.0,5.0,28.0,1.0,False,3.4604893162893977,126
False,2,2,48.0,69.0,5.0,3.0,5.0,False,2.8315578075549217,138
False,2,3,86.0,57.0,1.0,68.0,3.0,False,2.4366240009806366,165
False,3,4,4.0,39.0,3.0,27.0,2.0,False,0.6349719449456463,22
True,3,1,44.0,41.0,2.0,84.0,4.0,False,6.107758047232382,29
False,3,5,9.0,10.0,4.0,26.0,5.0,False,0.5026411473611432,11
True,1,5,64.0,35.0,1.0,35.0,1.0,False,4.939019349963813,90
False,3,1,56.0,52.0,3.0,90.0,3.0,True,2.9179824536251733,135
False,1,1,34.0,72.0,1.0,21.0,4.0,False,4.0457526356867906,91
False,2,1,44.0,30.0,2.0,60.0,3.0,False,5.964943251451798,30
False,1,3,46.0,61.0,4.0,16.0,2.0,False,3.565811681270571,167
True,3,4,96.0,69.0,5.0,96.0,3.0,False,2.231693317603,76
False,3,5,6.0,22.0,2.0,45.0,1.0,False,0.6785048119562258,19
False,1,1,35.0,49.0,1.0,92.0,2.0,False,3.6633614134878103,24
True,1,5,43.0,48.0,4.0,35.0,2.0,False,4.393171725218551,137
True,3,2,85.0,48.0,4.0,13.0,1.0,False,2.9993224497596094,152
True,3,2,5.0,44.0,1.0,55.0,3.0,False,1.6051467846742082,148
True,2,1,22.0,52.0,2.0,69.0,4.0,False,4.064335656273265,38
False,2,1,1.0,12.0,1.0,38.0,2.0,False,0.9701748397285618,18
True,3,2,85.0,69.0,3.0,3.0,5.0,False,2.3022346172169086,156
True,3,2,0.0,7.0,5.0,10.0,2.0,False,1.5967213726573533,30
True,2,5,8.0,26.0,5.0,28.0,5.0,False,0.6970878325427005,21
False,3,5,70.0,67.0,5.0,24.0,5.0,False,1.156196112893264,150
True,3,3,8.0,16.0,2.0,31.0,3.0,False,0.40541780477036454,43
True,3,1,45.0,24.0,3.0,28.0,3.0,False,3.301150086101565,108
True,3,5,64.0,65.0,3.0,88.0,5.0,False,4.331055837621496,144
True,2,2,29.0,45.0,2.0,75.0,4.0,False,4.374915094258536,28
True,2,5,7.0,12.0,5.0,30.0,5.0,False,0.9431664071252321,14
True,3,3,56.0,68.0,3.0,50.0,2.0,False,2.6641195549766934,141
True,3,4,62.0,61.0,3.0,41.0,5.0,False,2.0540974564551524,150
False,3,4,17.0,43.0,5.0,87.0,1.0,True,0.49374713303552,117
True,2,4,68.0,75.0,3.0,92.0,2.0,False,2.5236897350017955,53
False,3,4,47.0,59.0,5.0,15.0,5.0,False,3.760258366452129,121
True,3,5,95.0,29.0,5.0,40.0,2.0,False,2.0642550650247715,123
False,3,1,5.0,31.0,2.0,34.0,2.0,False,0.8645260851209282,14
True,3,1,18.0,43.0,2.0,51.0,3.0,False,2.7957975733082767,85
False,1,2,27.0,36.0,1.0,55.0,4.0,False,4.331708616874415,34
False,2,1,36.0,38.0,2.0,45.0,5.0,False,4.426220594033049,22
True,3,5,49.0,42.0,4.0,14.0,1.0,True,1.7540471241081295,123
False,1,3,78.0,38.0,4.0,27.0,4.0,False,4.853685812495419,116
True,3,5,79.0,53.0,4.0,14.0,5.0,False,3.007421472150004,97
True,3,1,90.0,71.0,1.0,61.0,1.0,False,3.1937691349411663,127
True,3,5,94.0,47.0,2.0,27.0,1.0,False,3.1955013314939316,91
True,1,2,2.0,15.0,1.0,24.0,2.0,True,1.9304881875541335,53
False,1,1,44.0,45.0,2.0,50.0,2.0,False,3.5019635971207523,29
False,2,2,36.0,40.0,1.0,87.0,4.0,False,6.566866327582945,26
True,3,3,50.0,44.0,1.0,34.0,3.0,False,2.5233633453753357,150
False,2,1,57.0,63.0,2.0,41.0,5.0,False,5.8740867346986505,139
False,1,5,38.0,70.0,1.0,60.0,3.0,False,2.8143805938947515,82
False,2,5,6.0,34.0,2.0,34.0,2.0,False,0.9701748397285618,7
False,1,2,54.0,37.0,2.0,89.0,3.0,False,2.5216311488225704,10
False,3,5,90.0,50.0,1.0,45.0,4.0,False,2.5152643229849403,155
True,1,1,99.0,86.0,5.0,89.0,5.0,False,4.261167317260507,138
True,2,1,74.0,25.0,5.0,74.0,1.0,False,2.3289166601937783,141
True,3,5,86.0,41.0,5.0,19.0,4.0,False,2.2853837931831986,67
True,3,1,93.0,74.0,1.0,70.0,4.0,False,2.8936736951519757,80
True,3,3,69.0,76.0,1.0,29.0,3.0,False,2.701285596149643,72
True,3,3,53.0,36.0,4.0,54.0,1.0,False,3.2018681573315617,117
True,3,4,61.0,69.0,5.0,87.0,2.0,False,1.1997289799038438,140
True,3,2,41.0,8.0,5.0,40.0,2.0,True,1.9304881875541335,105
True,3,5,59.0,69.0,4.0,24.0,4.0,False,2.1530529955986957,113
False,2,5,12.0,37.0,1.0,30.0,5.0,False,0.5998644899519219,16
False,2,1,10.0,35.0,3.0,43.0,5.0,False,0.8108356095407291,18
True,1,5,13.0,10.0,4.0,23.0,2.0,True,1.047847684155499,62
False,3,4,3.0,55.0,3.0,27.0,1.0,False,0.6349719449456463,6
True,1,2,9.0,93.0,5.0,32.0,1.0,False,0.7777867407262293,71
True,2,5,83.0,80.0,1.0,27.0,1.0,False,3.3983734286923433,189
False,2,5,7.0,14.0,5.0,41.0,5.0,False,0.732195287536425,19
True,1,4,27.0,20.0,1.0,27.0,3.0,True,1.9304881875541335,114
False,1,3,90.0,92.0,5.0,68.0,2.0,False,4.00633694103466,84
False,1,2,50.0,35.0,2.0,70.0,3.0,False,6.643448063408024,32
False,2,2,22.0,51.0,3.0,48.0,2.0,False,3.8307996660660373,30
True,1,1,21.0,32.0,2.0,91.0,1.0,False,3.6798858478950596,17
True,3,3,99.0,29.0,4.0,76.0,5.0,False,0.9617494277117069,180
True,3,2,78.0,67.0,3.0,29.0,4.0,False,2.434565414801412,132
True,1,4,93.0,87.0,3.0,62.0,1.0,False,1.8178501008157801,66
False,1,2,58.0,35.0,2.0,66.0,4.0,False,4.744899054408715,12
True,3,5,56.0,38.0,3.0,66.0,2.0,False,3.1397522697345073,117
False,3,4,1.0,11.0,3.0,48.0,2.0,False,0.6349719449456463,11
True,3,5,13.0,38.0,2.0,39.0,2.0,False,0.9080589521315077,11
False,2,2,23.0,47.0,2.0,91.0,4.0,False,5.216549919134584,23
True,3,4,72.0,61.0,2.0,54.0,4.0,False,2.2151688831957497,116
True,3,5,89.0,5.0,3.0,70.0,3.0,True,1.0946576241471315,41
True,2,4,85.0,19.0,3.0,21.0,4.0,False,1.6318288276510777,156
True,1,4,50.0,61.0,5.0,27.0,4.0,False,1.2720024760705175,184
True,3,1,5.0,42.0,5.0,36.0,5.0,False,1.0403897497160108,14
False,1,1,40.0,45.0,4.0,47.0,3.0,False,4.506919502216579,34
False,2,5,35.0,55.0,4.0,91.0,1.0,True,0.9762603833819,150
False,2,3,15.0,58.0,3.0,5.0,3.0,False,5.396069044135151,101
True,2,2,26.0,75.0,4.0,39.0,1.0,True,0.9542278041722336,129
False,3,4,10.0,36.0,5.0,43.0,5.0,False,0.5377486023548677,23
False,3,5,5.0,39.0,5.0,28.0,5.0,False,0.5377486023548677,21
True,1,3,15.0,27.0,4.0,66.0,2.0,True,1.0946576241471315,168
False,1,4,63.0,93.0,5.0,36.0,5.0,False,3.904996426085432,34
True,1,2,7.0,7.0,4.0,30.0,3.0,True,1.059081566844639,125
False,2,4,9.0,29.0,3.0,30.0,2.0,False,0.7673027425301494,13
True,1,5,48.0,36.0,4.0,72.0,4.0,False,2.4447230233710315,109
False,2,5,79.0,41.0,4.0,55.0,3.0,False,2.0726804770416267,114
True,2,4,43.0,18.0,4.0,32.0,2.0,True,1.2823325702822759,77
True,3,4,45.0,56.0,5.0,56.0,2.0,True,1.0010377441638663,50
True,1,5,62.0,50.0,2.0,9.0,4.0,False,2.6020036673796394,113
False,2,3,42.0,44.0,5.0,56.0,1.0,False,2.8957322813312003,119
True,2,1,1.0,64.0,5.0,55.0,1.0,False,4.798589529988915,78
True,1,1,25.0,52.0,3.0,93.0,3.0,False,6.149232328063736,30
False,2,5,11.0,54.0,3.0,45.0,4.0,False,1.0589727703024856,17
True,3,1,6.0,43.0,4.0,28.0,5.0,False,0.6349719449456463,16
True,1,1,76.0,79.0,4.0,65.0,1.0,False,2.7363930511433674,96
False,2,2,27.0,46.0,1.0,54.0,4.0,False,3.104971204367243,20
False,2,1,26.0,50.0,4.0,58.0,2.0,False,3.6528774152917305,44
False,3,1,31.0,37.0,2.0,70.0,3.0,False,4.659891906566782,19
True,1,2,50.0,84.0,3.0,13.0,2.0,False,1.2534194554840428,139
True,3,5,53.0,20.0,5.0,61.0,4.0,False,2.5236897350017955,134
False,2,1,50.0,30.0,3.0,22.0,1.0,False,3.557386269253716,112
False,1,2,71.0,77.0,1.0,49.0,5.0,False,4.38680489938092,82
False,3,5,51.0,9.0,5.0,89.0,1.0,True,1.45877363372828,39
True,2,5,90.0,91.0,2.0,39.0,5.0,False,1.6423128258471573,115
True,1,5,11.0,86.0,2.0,59.0,2.0,False,1.898549008999309,163
True,2,5,87.0,84.0,5.0,4.0,4.0,False,2.4528220457614265,156
False,3,5,21.0,7.0,1.0,71.0,4.0,False,4.904238284596548,172
True,2,5,55.0,56.0,4.0,69.0,2.0,False,2.0207221980141923,69
True,1,1,32.0,80.0,5.0,74.0,2.0,True,1.696003301427357,68
True,3,1,43.0,35.0,2.0,96.0,3.0,False,5.913311362050824,20
False,1,1,55.0,40.0,3.0,83.0,4.0,False,4.254800491422877,11
True,1,5,56.0,80.0,5.0,59.0,5.0,False,3.2720830673190107,103
True,2,1,31.0,89.0,4.0,77.0,2.0,True,1.5663721779729851,119
False,3,3,68.0,68.0,3.0,58.0,4.0,False,3.3365839307217495,134
True,2,4,11.0,41.0,4.0,82.0,2.0,True,1.4727522979897198,111
True,3,1,73.0,6.0,4.0,63.0,2.0,True,1.047847684155499,138
True,1,2,55.0,48.0,2.0,96.0,4.0,False,4.714235161399901,22
False,1,5,92.0,16.0,1.0,46.0,5.0,False,5.3717719769639665,131
True,1,5,75.0,40.0,5.0,77.0,4.0,False,3.7230923252791794,94
True,1,4,93.0,59.0,3.0,93.0,2.0,False,3.6444520032748753,147
True,2,5,89.0,91.0,5.0,66.0,5.0,False,1.896816812446544,187
True,3,5,73.0,28.0,5.0,65.0,1.0,False,2.7427598769809975,71
True,1,1,51.0,42.0,1.0,67.0,3.0,False,4.466098000638144,34
True,2,1,52.0,38.0,1.0,20.0,1.0,True,1.307109931064242,16
True,1,4,73.0,75.0,5.0,40.0,2.0,False,2.7448184631602226,94
True,2,5,65.0,48.0,3.0,34.0,4.0,False,3.925964422477591,88
False,3,4,8.0,26.0,3.0,37.0,1.0,False,0.5026411473611432,23
False,1,3,62.0,3.0,4.0,80.0,1.0,False,4.0853036526654245,115
False,3,4,8.0,31.0,1.0,42.0,5.0,False,0.6700793999393708,4
False,3,4,12.0,10.0,5.0,26.0,5.0,False,1.1376130923067895,8
False,2,5,40.0,62.0,5.0,41.0,1.0,False,4.5710939759928575,118
False,2,5,85.0,75.0,4.0,62.0,4.0,False,2.496681302398466,136
False,2,1,15.0,70.0,1.0,56.0,3.0,False,4.620667279214607,119
True,1,4,42.0,44.0,1.0,46.0,1.0,True,0.3641160095811484,138
True,2,3,79.0,96.0,1.0,2.0,5.0,False,3.26604263110784,169
False,3,3,65.0,8.0,5.0,1.0,2.0,False,3.8203156678699575,143
False,3,3,63.0,88.0,1.0,51.0,3.0,False,4.306105991197391,104
True,2,1,11.0,48.0,4.0,36.0,4.0,False,1.0673981823193406,19
False,3,5,4.0,53.0,2.0,26.0,4.0,False,0.7943111751334793,15
True,2,5,71.0,40.0,5.0,38.0,4.0,False,1.7827426458220557,154
True,2,4,51.0,76.0,5.0,20.0,3.0,False,2.2131102970165246,173
True,2,5,81.0,83.0,3.0,31.0,1.0,False,2.57532162440277,147
True,2,1,43.0,79.0,1.0,44.0,1.0,False,1.888065010803229,125
False,2,5,70.0,41.0,5.0,68.0,1.0,True,0.7282320191622969,90
True,3,5,58.0,44.0,4.0,48.0,3.0,False,2.5149379333584805,109
True,2,5,43.0,45.0,1.0,21.0,5.0,False,1.3506427980748215,137
True,3,5,78.0,58.0,4.0,14.0,4.0,False,2.709384618540038,111
True,1,2,98.0,42.0,5.0,88.0,2.0,False,3.334198954916064,136
True,1,1,12.0,58.0,1.0,27.0,3.0,True,1.6712259406453907,91
True,3,5,61.0,26.0,2.0,77.0,1.0,False,3.979654898057791,129
True,3,2,61.0,76.0,5.0,86.0,1.0,False,1.3938492754589409,88
True,1,1,34.0,65.0,1.0,20.0,2.0,True,1.7072371841164968,78
False,1,2,49.0,30.0,3.0,87.0,3.0,False,2.6890694014007988,33
True,2,5,61.0,33.0,3.0,25.0,1.0,False,3.2225097640972606,146
True,3,5,83.0,24.0,4.0,27.0,2.0,True,1.4479749372077535,115
False,1,1,20.0,48.0,4.0,59.0,2.0,False,4.863090393391653,18
True,2,5,19.0,10.0,3.0,87.0,4.0,False,5.8677199088610195,25
False,3,4,2.0,22.0,3.0,41.0,5.0,False,1.0673981823193406,21
False,3,5,8.0,38.0,4.0,46.0,5.0,False,0.8729514971377832,12
False,1,1,96.0,77.0,4.0,78.0,5.0,False,6.722088385412329,12
False,3,4,93.0,61.0,4.0,16.0,2.0,False,4.7178906218053855,112
False,2,1,45.0,47.0,2.0,88.0,3.0,False,3.6238103965091755,21
False,1,2,29.0,44.0,2.0,83.0,3.0,False,4.014762353051515,15
True,1,5,23.0,8.0,1.0,30.0,1.0,True,0.0,90
True,1,3,66.0,91.0,5.0,29.0,4.0,False,2.53113597813927,78
False,1,3,94.0,93.0,1.0,11.0,1.0,False,3.580277529498596,151
True,1,1,83.0,93.0,4.0,40.0,2.0,False,0.7757281545470045,147
False,1,2,66.0,35.0,2.0,94.0,5.0,False,4.250030539811507,29
True,3,3,45.0,32.0,5.0,66.0,5.0,False,2.417714590767702,135
False,3,2,51.0,46.0,4.0,72.0,1.0,False,2.909871739932765,141
False,2,2,35.0,21.0,1.0,7.0,1.0,False,4.173775193612888,170
True,3,5,76.0,62.0,4.0,4.0,3.0,False,6.5627491552244965,130
True,1,5,77.0,59.0,3.0,83.0,4.0,False,1.9505072880267433,168
True,2,2,79.0,38.0,5.0,48.0,1.0,False,1.2783693019081475,142
False,1,2,58.0,41.0,3.0,96.0,5.0,False,4.6953257511869655,37
True,3,5,72.0,77.0,5.0,0.0,5.0,False,3.6798858478950596,130
True,1,5,89.0,55.0,5.0,14.0,1.0,False,3.9361220310472107,93
True,3,4,8.0,49.0,5.0,31.0,4.0,False,0.9266419727179824,21
False,2,1,7.0,52.0,4.0,41.0,5.0,False,0.732195287536425,17
True,1,3,90.0,31.0,4.0,29.0,1.0,False,3.0712695562998227,55
False,3,2,22.0,46.0,4.0,95.0,3.0,False,5.251983763754768,19
True,2,1,33.0,75.0,4.0,89.0,2.0,False,4.003951965228975,114
False,3,5,44.0,57.0,5.0,69.0,3.0,False,2.091263497628102,145
True,2,5,68.0,54.0,4.0,37.0,2.0,False,3.6258689826884005,96
True,1,1,57.0,52.0,5.0,55.0,5.0,False,1.466449161252075,109
True,1,4,95.0,74.0,3.0,89.0,1.0,False,1.9586063104171383,105
True,3,3,58.0,49.0,2.0,40.0,5.0,False,3.598860550085071,122
False,3,4,9.0,43.0,2.0,43.0,5.0,False,0.5998644899519219,15
True,2,5,86.0,47.0,1.0,5.0,1.0,False,2.5335209539449552,104
True,3,4,8.0,41.0,3.0,35.0,5.0,False,0.5998644899519219,18
False,2,1,59.0,41.0,4.0,79.0,4.0,False,3.2808348689623252,37
False,3,4,13.0,23.0,2.0,30.0,4.0,False,0.7943111751334793,13
False,3,5,7.0,49.0,3.0,35.0,5.0,False,0.6349719449456463,15
False,1,2,57.0,51.0,4.0,79.0,3.0,False,4.897871458758917,30
False,3,3,63.0,52.0,3.0,21.0,5.0,False,4.74695764058794,111
True,3,3,80.0,93.0,4.0,48.0,5.0,False,2.277284770792804,42
False,2,5,59.0,58.0,5.0,51.0,3.0,False,3.0466460995021785,164
True,2,5,85.0,1.0,4.0,12.0,5.0,False,3.5286456400976216,135
True,2,5,46.0,3.0,5.0,45.0,3.0,False,2.312065836160068,116
True,2,4,19.0,15.0,4.0,27.0,3.0,True,0.8353953772383886,50
True,2,1,47.0,6.0,3.0,56.0,3.0,False,2.982471625725899,131
False,2,4,73.0,11.0,3.0,76.0,3.0,False,4.824945183339324,81
True,2,5,72.0,75.0,3.0,72.0,3.0,False,3.7065678908719297,84
False,3,5,13.0,12.0,3.0,43.0,5.0,False,0.7673027425301494,11
