external,year,test_1,session_3,session_4,test_2,dropout,outside_interaction,first_sessions
1,1,5,64.0,35.0,1.0,0,3.292679566642542,90
0,3,1,56.0,52.0,3.0,0,1.9453216357501155,135
0,1,1,34.0,72.0,1.0,0,2.6971684237911937,91
1,3,3,52.0,17.0,2.0,1,0.49374713303552,97
0,2,1,44.0,30.0,2.0,0,3.9766288343011986,30
0,1,3,46.0,61.0,4.0,0,2.377207787513714,167
1,3,4,96.0,69.0,5.0,0,1.4877955450686664,76
0,3,5,6.0,22.0,2.0,0,0.4523365413041506,19
0,1,1,35.0,49.0,1.0,0,2.4422409423252067,24
1,1,5,43.0,48.0,4.0,0,2.9287811501457,137
0,2,4,16.0,50.0,2.0,1,1.9885320102349062,95
1,3,2,85.0,48.0,4.0,0,1.9995482998397396,152
1,3,2,5.0,44.0,1.0,0,1.070097856449472,148
1,2,1,22.0,52.0,2.0,0,2.7095571041821764,38
0,2,1,1.0,12.0,1.0,0,0.6467832264857079,18
1,3,2,85.0,69.0,3.0,0,1.5348230781446057,156
1,3,2,0.0,7.0,5.0,0,1.0644809151049022,30
1,2,5,8.0,26.0,5.0,0,0.46472522169513364,21
0,3,5,70.0,67.0,5.0,0,0.7707974085955094,150
1,3,3,8.0,16.0,2.0,0,0.27027853651357636,43
1,3,1,45.0,24.0,3.0,0,2.20076672406771,108
1,3,5,64.0,65.0,3.0,0,2.8873705584143305,144
1,2,2,29.0,45.0,2.0,0,2.9166100628390237,28
1,2,5,7.0,12.0,5.0,0,0.6287776047501548,14
1,3,3,56.0,68.0,3.0,0,1.7760797033177957,141
1,3,4,62.0,61.0,3.0,0,1.3693983043034348,150
1,2,3,27.0,46.0,1.0,1,0.5185244938174862,79
0,3,4,17.0,43.0,5.0,0,0.32916475535701334,117
1,2,4,68.0,75.0,3.0,0,1.6824598233345305,53
1,1,2,15.0,21.0,3.0,1,1.059081566844639,77
0,3,4,47.0,59.0,5.0,0,2.506838910968086,121
1,3,5,95.0,29.0,5.0,0,1.3761700433498478,123
0,3,1,5.0,31.0,2.0,0,0.5763507234139521,14
1,3,1,18.0,43.0,2.0,0,1.8638650488721844,85
0,1,2,27.0,36.0,1.0,0,2.887805744582944,34
0,2,1,36.0,38.0,2.0,0,2.9508137293553665,22
1,3,5,49.0,42.0,4.0,0,1.1693647494054196,123
0,1,3,78.0,38.0,4.0,0,3.2357905416636124,116
1,3,5,79.0,53.0,4.0,0,2.0049476481000026,97
1,3,1,90.0,71.0,1.0,0,2.129179423294111,127
1,3,5,94.0,47.0,2.0,0,2.1303342209959544,91
1,1,2,2.0,15.0,1.0,0,1.286992125036089,53
0,1,1,44.0,45.0,2.0,0,2.3346423980805016,29
0,2,2,36.0,40.0,1.0,0,4.377910885055297,26
1,3,3,50.0,44.0,1.0,0,1.6822422302502238,150
0,2,1,57.0,63.0,2.0,0,3.9160578231324337,139
0,1,5,38.0,70.0,1.0,0,1.8762537292631676,82
0,2,5,6.0,34.0,2.0,0,0.6467832264857079,7
0,1,2,54.0,37.0,2.0,0,1.6810874325483804,10
1,1,3,48.0,24.0,2.0,1,0.17644106344600424,101
0,3,5,90.0,50.0,1.0,0,1.6768428819899603,155
1,1,1,99.0,86.0,5.0,0,2.8407782115070046,138
1,2,2,43.0,19.0,2.0,1,0.3060721869003758,98
1,2,1,74.0,25.0,5.0,0,1.5526111067958521,141
1,3,5,86.0,41.0,5.0,0,1.523589195455466,67
0,1,5,53.0,68.0,2.0,1,1.7760797033177957,123
1,3,1,93.0,74.0,1.0,0,1.9291157967679837,80
1,3,3,69.0,76.0,1.0,0,1.800857064099762,72
1,3,3,53.0,36.0,4.0,0,2.1345787715543745,117
1,3,4,61.0,69.0,5.0,0,0.7998193199358958,140
1,3,2,35.0,56.0,3.0,1,0.6233782564898915,67
1,3,2,41.0,8.0,5.0,0,1.286992125036089,105
1,3,5,59.0,69.0,4.0,0,1.4353686637324636,113
1,2,5,58.0,4.0,2.0,1,0.6701881964815242,116
0,2,5,12.0,37.0,1.0,0,0.3999096599679479,16
0,2,1,10.0,35.0,3.0,0,0.5405570730271527,18
1,1,5,13.0,10.0,4.0,0,0.6985651227703326,62
0,3,4,3.0,55.0,3.0,0,0.42331462996376423,6
1,1,2,9.0,93.0,5.0,0,0.5185244938174862,71
1,2,5,83.0,80.0,1.0,0,2.2655822857948955,189
0,2,5,7.0,14.0,5.0,0,0.48813019169095,19
0,2,3,64.0,15.0,1.0,1,1.2823325702822759,109
1,1,4,27.0,20.0,1.0,0,1.286992125036089,114
0,1,3,42.0,63.0,5.0,1,1.0811141460543054,145
0,1,3,90.0,92.0,5.0,0,2.670891294023107,84
0,1,2,50.0,35.0,2.0,0,4.428965375605349,32
0,2,2,22.0,51.0,3.0,0,2.553866444044025,30
1,1,1,21.0,32.0,2.0,0,2.45325723193004,17
1,3,3,99.0,29.0,4.0,0,0.6411662851411379,180
1,3,2,78.0,67.0,3.0,0,1.623043609867608,132
0,1,5,54.0,22.0,5.0,1,1.2823325702822759,163
1,1,4,93.0,87.0,3.0,0,1.21190006721052,66
0,1,2,58.0,35.0,2.0,0,3.1632660362724767,12
1,3,5,56.0,38.0,3.0,0,2.093168179823005,117
0,3,4,1.0,11.0,3.0,0,0.42331462996376423,11
1,3,5,13.0,38.0,2.0,0,0.6053726347543384,11
0,2,2,23.0,47.0,2.0,0,3.4776999460897224,23
1,3,4,72.0,61.0,2.0,0,1.4767792554638333,116
1,3,5,89.0,5.0,3.0,0,0.729771749431421,41
1,2,4,85.0,19.0,3.0,0,1.0878858851007185,156
1,1,4,50.0,61.0,5.0,0,0.8480016507136784,184
1,3,1,5.0,42.0,5.0,0,0.6935931664773405,14
0,1,1,40.0,45.0,4.0,0,3.0046130014777193,34
0,2,5,35.0,55.0,4.0,0,0.6508402555879333,150
0,2,3,15.0,58.0,3.0,0,3.597379362756768,101
1,2,2,26.0,75.0,4.0,0,0.6361518694481557,129
0,3,4,10.0,36.0,5.0,0,0.35849906823657846,23
0,3,5,5.0,39.0,5.0,0,0.35849906823657846,21
0,3,5,49.0,62.0,2.0,1,0.7998193199358958,83
1,1,3,15.0,27.0,4.0,0,0.729771749431421,168
0,1,4,63.0,93.0,5.0,0,2.6033309507236213,34
1,1,2,7.0,7.0,4.0,0,0.706054377896426,125
0,2,4,9.0,29.0,3.0,0,0.5115351616867663,13
1,2,4,33.0,16.0,1.0,1,0.5653344338091189,77
1,1,5,48.0,36.0,4.0,0,1.629815348914021,109
0,2,5,79.0,41.0,4.0,0,1.381786984694418,114
1,2,4,43.0,18.0,4.0,0,0.8548883801881839,77
1,2,4,47.0,58.0,1.0,1,0.7530093799442631,74
1,3,4,45.0,56.0,5.0,0,0.6673584961092441,50
1,1,5,62.0,50.0,2.0,0,1.7346691115864263,113
0,2,3,42.0,44.0,5.0,0,1.9304881875541335,119
0,3,2,58.0,75.0,2.0,1,1.4231975764257874,75
1,2,1,1.0,64.0,5.0,0,3.199059686659276,78
1,1,1,25.0,52.0,3.0,0,4.0994882187091575,30
0,2,5,11.0,54.0,3.0,0,0.7059818468683237,17
1,3,1,6.0,43.0,4.0,0,0.42331462996376423,16
1,1,1,76.0,79.0,4.0,0,1.8242620340955784,96
0,3,3,4.0,26.0,3.0,1,0.8353953772383885,85
0,2,2,27.0,46.0,1.0,0,2.069980802911495,20
0,2,1,26.0,50.0,4.0,0,2.435251610194487,44
0,3,1,31.0,37.0,2.0,0,3.1065946043778543,19
1,1,2,50.0,84.0,3.0,0,0.8356129703226952,139
1,3,5,53.0,20.0,5.0,0,1.6824598233345305,134
0,2,1,50.0,30.0,3.0,0,2.371590846169144,112
0,1,2,71.0,77.0,1.0,0,2.92453659958728,82
0,3,5,51.0,9.0,5.0,0,0.9725157558188533,39
1,2,5,90.0,91.0,2.0,0,1.0948752172314382,115
1,1,5,11.0,86.0,2.0,0,1.2656993393328726,163
1,2,3,28.0,13.0,1.0,1,0.17644106344600424,108
1,2,5,87.0,84.0,5.0,0,1.6352146971742842,156
0,3,5,21.0,7.0,1.0,0,3.2694921897310323,172
1,2,5,55.0,56.0,4.0,0,1.3471481320094616,69
1,1,1,32.0,80.0,5.0,0,1.130668867618238,68
1,3,1,43.0,35.0,2.0,0,3.9422075747005496,20
0,1,1,55.0,40.0,3.0,0,2.8365336609485845,11
1,1,5,56.0,80.0,5.0,0,2.181388711546007,103
1,2,1,31.0,89.0,4.0,0,1.0442481186486567,119
0,3,3,68.0,68.0,3.0,0,2.224389287147833,134
1,2,4,11.0,41.0,4.0,0,0.9818348653264799,111
1,1,4,65.0,3.0,2.0,1,0.12963112345437156,99
1,3,1,73.0,6.0,4.0,0,0.6985651227703326,138
1,1,2,55.0,48.0,2.0,0,3.142823440933267,22
0,1,5,92.0,16.0,1.0,0,3.581181317975978,131
1,1,5,75.0,40.0,5.0,0,2.4820615501861196,94
1,1,4,93.0,59.0,3.0,0,2.429634668849917,147
1,2,5,89.0,91.0,5.0,0,1.2645445416310295,187
0,1,2,86.0,97.0,1.0,1,1.0343042060626726,124
1,3,5,73.0,28.0,5.0,0,1.8285065846539985,71
1,1,1,51.0,42.0,1.0,0,2.977398667092096,34
1,2,1,52.0,38.0,1.0,0,0.8714066207094947,16
1,1,4,73.0,75.0,5.0,0,1.8298789754401483,94
1,2,5,65.0,48.0,3.0,0,2.6173096149850608,88
0,3,4,8.0,26.0,3.0,0,0.3350940982407621,23
1,3,2,50.0,16.0,1.0,1,0.3641160095811484,109
0,1,3,62.0,3.0,4.0,0,2.7235357684436163,115
0,3,2,48.0,90.0,2.0,1,1.0343042060626726,146
0,3,4,8.0,31.0,1.0,0,0.44671959995958055,4
0,3,4,12.0,10.0,5.0,0,0.7584087282045263,8
0,2,5,40.0,62.0,5.0,0,3.0473959839952385,118
0,2,5,85.0,75.0,4.0,0,1.6644542015989774,136
0,2,1,15.0,70.0,1.0,0,3.080444852809738,119
1,2,2,42.0,15.0,1.0,1,0.17644106344600424,89
1,1,4,42.0,44.0,1.0,0,0.2427440063874323,138
1,2,3,79.0,96.0,1.0,0,2.1773617540718933,169
0,3,3,65.0,8.0,5.0,0,2.546877111913305,143
0,3,3,63.0,88.0,1.0,0,2.8707373274649273,104
1,2,1,11.0,48.0,4.0,0,0.7115987882128937,19
0,3,5,4.0,53.0,2.0,0,0.5295407834223195,15
1,2,5,71.0,40.0,5.0,0,1.1884950972147037,154
1,2,4,51.0,76.0,5.0,0,1.4754068646776832,173
1,2,5,81.0,83.0,3.0,0,1.71688108293518,147
1,2,1,43.0,79.0,1.0,0,1.2587100072021526,125
0,2,5,77.0,21.0,1.0,1,1.7292697633261631,120
0,2,5,70.0,41.0,5.0,0,0.4854880127748646,90
1,3,5,58.0,44.0,4.0,0,1.6766252889056537,109
1,2,5,43.0,45.0,1.0,0,0.900428532049881,137
1,3,5,78.0,58.0,4.0,0,1.806256412360025,111
1,1,2,98.0,42.0,5.0,0,2.2227993032773763,136
1,1,1,12.0,58.0,1.0,0,1.114150627096927,91
1,3,5,61.0,26.0,2.0,0,2.6531032653718607,129
1,3,3,46.0,4.0,1.0,1,0.7169981364731569,72
1,3,2,61.0,76.0,5.0,0,0.9292328503059606,88
1,1,1,34.0,65.0,1.0,0,1.1381581227443311,78
0,1,2,49.0,30.0,3.0,0,1.792712934267199,33
1,2,5,61.0,33.0,3.0,0,2.1483398427315072,146
1,3,5,83.0,24.0,4.0,0,0.965316624805169,115
0,1,1,20.0,48.0,4.0,0,3.242060262261102,18
1,2,5,19.0,10.0,3.0,0,3.911813272574013,25
0,3,4,2.0,22.0,3.0,0,0.7115987882128937,21
0,3,5,8.0,38.0,4.0,0,0.5819676647585221,12
0,1,1,96.0,77.0,4.0,0,4.481392256941553,12
0,3,4,93.0,61.0,4.0,0,3.145260414536924,112
0,2,1,45.0,47.0,2.0,0,2.4158735976727836,21
0,1,2,29.0,44.0,2.0,0,2.676508235367677,15
1,1,5,23.0,8.0,1.0,0,0.0,90
1,1,3,66.0,91.0,5.0,0,1.68742398542618,78
0,1,3,94.0,93.0,1.0,0,2.386851686332397,151
1,1,1,83.0,93.0,4.0,0,0.5171521030313363,147
0,1,2,66.0,35.0,2.0,0,2.8333536932076715,29
1,3,3,45.0,32.0,5.0,0,1.611809727178468,135
0,3,2,51.0,46.0,4.0,0,1.9399144932885102,141
0,2,2,35.0,21.0,1.0,0,2.7825167957419255,170
1,3,5,76.0,62.0,4.0,0,4.375166103482997,130
1,1,5,77.0,59.0,3.0,0,1.300338192017829,168
1,2,2,79.0,38.0,5.0,0,0.8522462012720984,142
0,1,2,58.0,41.0,3.0,0,3.1302171674579773,37
1,3,5,72.0,77.0,5.0,0,2.45325723193004,130
1,1,5,89.0,55.0,5.0,0,2.624081354031474,93
1,3,4,8.0,49.0,5.0,0,0.6177613151453216,21
0,2,1,7.0,52.0,4.0,0,0.48813019169095,17
1,1,3,90.0,31.0,4.0,0,2.047513037533215,55
0,3,2,22.0,46.0,4.0,0,3.5013225091698454,19
1,2,1,33.0,75.0,4.0,0,2.66930131015265,114
0,3,5,44.0,57.0,5.0,0,1.3941756650854011,145
1,2,5,68.0,54.0,4.0,0,2.4172459884589337,96
1,1,1,57.0,52.0,5.0,0,0.97763277416805,109
1,1,4,95.0,74.0,3.0,0,1.3057375402780922,105
1,3,3,58.0,49.0,2.0,0,2.399240366723381,122
0,3,4,9.0,43.0,2.0,0,0.3999096599679479,15
0,3,2,3.0,71.0,1.0,1,1.083858927626605,99
1,2,5,86.0,47.0,1.0,0,1.6890139692966368,104
1,3,4,8.0,41.0,3.0,0,0.3999096599679479,18
0,2,1,59.0,41.0,4.0,0,2.1872232459748835,37
0,3,4,13.0,23.0,2.0,0,0.5295407834223195,13
0,3,5,7.0,49.0,3.0,0,0.42331462996376423,15
0,1,2,57.0,51.0,4.0,0,3.2652476391726117,30
0,3,3,63.0,52.0,3.0,0,3.1646384270586267,111
1,1,1,2.0,59.0,1.0,1,0.0,86
1,3,3,80.0,93.0,4.0,0,1.5181898471952027,42
0,2,5,59.0,58.0,5.0,0,2.031097399668119,164
1,2,5,85.0,1.0,4.0,0,2.3524304267317477,135
1,1,4,34.0,5.0,1.0,1,0.3641160095811484,82
1,2,5,46.0,3.0,5.0,0,1.541377224106712,116
1,2,4,19.0,15.0,4.0,0,0.556930251492259,50
1,2,1,47.0,6.0,3.0,0,1.9883144171505993,131
0,2,4,73.0,11.0,3.0,0,3.2166301222262157,81
1,2,5,72.0,75.0,3.0,0,2.4710452605812865,84
0,3,5,13.0,12.0,3.0,0,0.5115351616867663,11
1,2,2,66.0,18.0,1.0,1,0.3641160095811484,117
1,3,5,76.0,41.0,2.0,0,1.2823325702822759,175
0,2,4,8.0,19.0,2.0,0,0.7998193199358958,12
1,3,4,73.0,44.0,4.0,0,2.0643638615669255,105
1,1,2,19.0,4.0,1.0,1,0.3060721869003758,101
0,1,4,42.0,92.0,1.0,0,1.6766252889056537,121
1,3,3,54.0,10.0,1.0,1,0.8466292599275285,106
0,3,5,10.0,36.0,5.0,0,0.3999096599679479,16
1,1,1,44.0,30.0,2.0,0,2.3980855690215375,23
0,2,1,41.0,54.0,4.0,0,2.504094129395786,23
1,2,2,27.0,38.0,4.0,0,4.430337766391499,21
1,3,4,0.0,38.0,4.0,0,0.08822053172300212,62
0,1,3,43.0,89.0,1.0,0,2.093168179823005,177
1,2,5,64.0,86.0,1.0,0,3.605741085673637,97
1,3,5,71.0,67.0,4.0,0,2.329025456735932,88
0,1,2,25.0,46.0,3.0,0,2.6929238732327736,14
1,2,5,76.0,31.0,3.0,0,1.6010110306579415,86
1,2,5,10.0,86.0,5.0,0,0.9238335020456974,97
1,3,2,82.0,37.0,5.0,0,1.5816330181362384,97
1,1,3,30.0,2.0,1.0,1,0.6701881964815242,105
0,2,1,30.0,49.0,3.0,0,1.8699171763853681,23
1,3,3,18.0,91.0,1.0,0,0.8232242899317121,93
1,2,3,38.0,21.0,1.0,1,0.3528821268920085,93
1,3,1,70.0,50.0,4.0,0,1.7938677319690421,109
1,3,1,89.0,34.0,3.0,0,0.7612685002049185,122
1,3,1,79.0,24.0,5.0,0,2.276598575399729,117
0,2,5,3.0,53.0,4.0,0,0.6411662851411379,13
0,3,4,3.0,42.0,4.0,0,0.3350940982407621,8
0,3,5,4.0,28.0,5.0,0,0.35849906823657846,12
1,3,4,56.0,54.0,3.0,0,0.5884270022657564,148
1,1,4,20.0,53.0,1.0,1,1.059081566844639,78
0,2,1,8.0,43.0,3.0,0,0.4523365413041506,15
1,3,4,93.0,43.0,5.0,0,1.8228896433094284,105
0,2,2,72.0,66.0,3.0,0,0.7759568863446962,72
0,2,5,5.0,25.0,1.0,0,0.44671959995958055,10
1,3,4,73.0,33.0,4.0,0,1.3181987516971774,105
1,3,4,83.0,11.0,5.0,0,2.2462042732731926,122
1,2,3,94.0,53.0,3.0,0,1.7346691115864263,101
1,3,3,33.0,10.0,2.0,1,0.3641160095811484,94
1,1,1,83.0,46.0,4.0,0,0.7225726184177367,103
1,3,4,58.0,18.0,3.0,0,0.7059818468683237,23
1,1,5,51.0,19.0,1.0,1,0.0,102
0,3,2,57.0,93.0,3.0,0,1.6656089993008205,163
0,1,2,34.0,42.0,2.0,0,3.4074850361022735,36
1,1,2,30.0,93.0,4.0,0,3.8330190465853873,50
1,1,1,60.0,40.0,2.0,0,2.1355159761719107,108
1,3,5,0.0,18.0,3.0,1,0.43570331035474735,99
0,3,1,53.0,40.0,4.0,0,4.259513644290065,29
0,3,1,42.0,49.0,2.0,1,0.0,125
1,3,2,65.0,71.0,5.0,0,2.2227993032773763,123
1,3,3,56.0,72.0,5.0,0,1.3237431620136453,125
1,3,1,4.0,53.0,3.0,0,0.6411662851411379,13
1,3,5,2.0,14.0,4.0,0,0.6287776047501548,6
1,1,5,32.0,78.0,4.0,0,3.040841838033132,90
1,2,5,4.0,19.0,2.0,0,0.46472522169513364,17
1,1,4,77.0,5.0,2.0,0,3.4290824291433264,166
1,2,1,47.0,54.0,4.0,0,3.018374072654852,32
1,2,2,26.0,3.0,1.0,0,1.7650634137129626,127
0,1,2,32.0,54.0,2.0,0,2.93577048227642,13
1,1,2,18.0,44.0,4.0,0,0.9266207430179874,82
1,3,1,68.0,92.0,2.0,0,1.0230703233735325,83
1,1,1,47.0,52.0,2.0,0,3.229236395701506,9
1,2,1,44.0,97.0,5.0,1,1.1419027503073778,161
1,2,1,26.0,42.0,3.0,0,3.312492765332858,13
1,3,1,84.0,33.0,5.0,0,1.2823325702822759,109
1,2,3,86.0,32.0,5.0,0,1.9896868079367493,124
0,2,4,3.0,48.0,3.0,0,0.48813019169095,18
1,3,5,4.0,37.0,3.0,0,0.6935931664773405,12
1,2,5,62.0,24.0,4.0,0,1.7290521702418564,88
0,3,4,61.0,17.0,5.0,0,1.4466025464216037,194
1,3,5,6.0,14.0,3.0,0,0.6411662851411379,14
0,3,1,7.0,20.0,3.0,0,0.6701881964815242,14
0,3,3,10.0,20.0,3.0,0,1.5297361314235214,64
1,2,5,67.0,3.0,2.0,1,0.3060721869003758,83
1,3,4,72.0,82.0,4.0,0,1.3525474802697248,127
1,3,3,51.0,68.0,1.0,1,0.8826405033986346,135
0,3,2,51.0,44.0,1.0,0,3.894025243922767,6
0,3,1,31.0,61.0,1.0,1,0.6233782564898915,156
1,3,5,8.0,16.0,4.0,0,0.6701881964815242,19
0,1,1,52.0,37.0,2.0,0,2.6348800505520007,30
0,3,2,46.0,44.0,3.0,0,2.757957028044266,14
0,1,1,20.0,52.0,4.0,0,2.4764446088415495,42
1,3,1,86.0,33.0,5.0,0,1.7414408506328396,69
1,2,5,43.0,71.0,4.0,0,2.6711088871074136,130
1,3,2,85.0,86.0,3.0,0,1.9939313584951694,122
0,3,3,49.0,8.0,1.0,1,0.8578631426166684,100
0,2,5,8.0,32.0,2.0,0,0.7115987882128937,15
1,2,4,85.0,53.0,2.0,0,1.8987214946414475,147
1,3,5,80.0,14.0,3.0,0,0.4633103715089937,92
1,3,5,68.0,43.0,4.0,0,1.3939580720010942,133
0,2,1,37.0,30.0,2.0,0,3.474737571433116,14
1,2,4,59.0,29.0,5.0,0,1.5760160767916684,77
1,3,1,51.0,6.0,5.0,0,1.452001894681867,183
1,2,2,35.0,33.0,1.0,0,2.1289618302098043,26
0,2,3,94.0,10.0,3.0,0,1.7749249056159526,169
0,2,1,40.0,77.0,1.0,0,1.8931045532968775,106
0,1,3,11.0,18.0,3.0,0,1.70427480945989,100
1,2,5,86.0,88.0,5.0,0,2.1829786954164634,128
0,2,5,79.0,48.0,2.0,0,2.517855200572919,102
0,2,5,64.0,15.0,1.0,0,2.9825804222680525,108
0,1,1,26.0,35.0,2.0,0,3.6473692704893135,25
1,2,4,84.0,70.0,5.0,0,1.7110465485063033,138
0,3,3,50.0,24.0,5.0,0,2.2930142132648252,115
1,1,5,69.0,70.0,4.0,0,1.5830054089223884,79
0,2,4,10.0,31.0,4.0,0,0.6467832264857079,18
1,3,1,41.0,37.0,2.0,0,1.8933221463811845,13
1,2,5,74.0,10.0,5.0,0,2.5826707623001046,130
1,3,4,94.0,38.0,3.0,0,2.2227993032773763,75
1,1,2,84.0,97.0,4.0,0,2.7296547282371093,188
1,1,2,68.0,73.0,1.0,0,2.4476402905854697,72
1,2,1,10.0,9.0,2.0,1,0.3060721869003758,85
0,3,5,42.0,20.0,2.0,1,1.5060187598885262,110
1,2,5,72.0,36.0,5.0,0,1.4175806350812175,167
1,2,4,50.0,26.0,4.0,0,1.799484673313612,139
1,2,4,99.0,67.0,1.0,0,2.8061393588220485,123
1,2,1,47.0,1.0,3.0,0,2.675135844581527,96
0,2,3,66.0,77.0,5.0,1,1.7292697633261631,141
1,3,5,82.0,74.0,4.0,0,1.0300596555042527,40
0,2,1,30.0,44.0,2.0,0,3.760367162994282,35
0,3,5,2.0,47.0,3.0,0,0.6287776047501548,11
1,2,5,26.0,67.0,1.0,0,1.465762965859,52
1,3,3,27.0,15.0,1.0,1,0.6701881964815242,96
0,2,1,49.0,69.0,4.0,0,1.3693983043034348,160
0,3,5,41.0,73.0,1.0,1,1.7292697633261631,134
0,3,5,13.0,38.0,4.0,0,0.7584087282045263,12
1,3,1,39.0,75.0,5.0,0,1.2589276002864596,151
0,3,4,2.0,19.0,1.0,0,3.168882977617047,114
0,1,1,87.0,68.0,1.0,0,2.7741550728250557,104
0,3,5,59.0,26.0,5.0,0,1.694630910641207,152
0,3,1,28.0,52.0,3.0,0,4.2304917329496785,20
0,2,1,13.0,59.0,4.0,0,1.5170350494933595,156
1,3,4,83.0,59.0,4.0,0,0.5257236248311705,89
1,2,2,77.0,28.0,3.0,0,2.5000671719216725,80
1,3,4,24.0,74.0,2.0,0,2.19514978272314,177
0,2,5,94.0,61.0,3.0,0,3.0869989987718442,39
0,1,3,49.0,25.0,4.0,0,1.5760160767916684,174
1,2,1,3.0,35.0,1.0,0,4.199879837738836,120
0,2,1,25.0,44.0,2.0,0,4.324111612932944,31
1,2,1,53.0,79.0,1.0,0,0.9996653533777163,70
0,2,5,6.0,36.0,4.0,0,0.27027853651357636,20
1,3,5,73.0,35.0,4.0,0,1.5058011668042195,107
1,1,3,55.0,11.0,2.0,1,0.49374713303552,81
0,2,5,38.0,75.0,4.0,0,1.1693647494054196,143
1,3,4,24.0,40.0,3.0,1,0.3060721869003758,76
1,3,4,70.0,45.0,4.0,0,1.0644809151049022,163
0,3,3,5.0,21.0,1.0,0,0.5020062532961754,84
0,3,4,1.0,21.0,4.0,0,0.8880398516588979,16
0,3,5,83.0,61.0,3.0,0,2.4186183792450837,98
0,3,4,15.0,33.0,2.0,0,1.6176442616073448,15
1,1,2,34.0,75.0,2.0,0,1.588187164098345,97
1,1,5,91.0,76.0,4.0,0,2.377207787513714,106
1,2,1,35.0,44.0,3.0,0,4.353351117357637,21
0,3,1,36.0,49.0,3.0,0,2.5632927497784017,20
0,2,5,4.0,52.0,4.0,0,0.5529457534181358,14
1,3,4,7.0,53.0,4.0,0,0.5171521030313363,8
1,2,1,79.0,23.0,5.0,0,1.9248712462095636,150
1,3,4,79.0,15.0,4.0,0,0.37688962253941255,43
1,2,5,51.0,1.0,3.0,0,2.312174632702222,115
1,3,5,93.0,71.0,4.0,0,1.7360415023725762,182
0,2,2,46.0,49.0,3.0,0,3.1704729614875036,18
0,3,2,30.0,27.0,1.0,1,1.012271626853006,139
1,1,2,22.0,33.0,2.0,0,3.575346783547101,16
1,3,4,56.0,21.0,5.0,0,2.20076672406771,103
0,1,2,36.0,33.0,2.0,0,3.060002257470528,31
1,1,5,36.0,78.0,5.0,0,0.7764143499400794,21
0,3,5,13.0,10.0,1.0,0,0.46472522169513364,19
1,1,2,37.0,54.0,3.0,0,3.6403799383585937,29
1,2,4,79.0,98.0,4.0,0,4.275929282155161,115
0,2,1,26.0,42.0,4.0,0,3.004395408393412,33
1,1,4,36.0,18.0,1.0,0,1.0298420624199458,142
0,1,2,34.0,45.0,2.0,0,3.2544489426520857,31
0,2,1,30.0,47.0,3.0,0,3.1340265318477836,30
1,1,4,28.0,30.0,4.0,0,0.5956261332794407,50
1,3,2,81.0,4.0,5.0,0,1.853066352351658,169
1,1,5,57.0,69.0,3.0,0,2.546224332660385,87
1,1,2,34.0,50.0,2.0,1,1.3403763929630483,131
1,3,5,69.0,59.0,5.0,0,2.111173801558558,135
0,1,2,40.0,41.0,3.0,0,3.865220925666687,27
1,3,2,64.0,37.0,5.0,0,2.3938410184631174,144
0,3,5,6.0,24.0,3.0,0,0.5529457534181358,18
1,1,2,99.0,61.0,5.0,0,2.046140646747065,70
1,3,5,33.0,16.0,2.0,0,0.9708610351216368,162
0,3,5,78.0,42.0,1.0,1,1.1171253895254116,118
0,1,2,27.0,30.0,2.0,0,2.864183181502821,22
0,2,2,73.0,17.0,4.0,0,1.6836146210363736,144
0,3,1,10.0,56.0,4.0,0,0.6053726347543384,8
0,2,4,56.0,92.0,1.0,0,1.7166634898508732,110
0,2,4,75.0,76.0,3.0,0,1.224578871713912,74
0,3,2,46.0,45.0,2.0,0,2.8005224174774783,25
1,2,2,43.0,50.0,3.0,0,3.729972860867746,22
1,3,4,59.0,64.0,5.0,0,1.1182801872272548,181
1,1,2,45.0,49.0,2.0,0,1.7636910229268126,18
0,2,1,27.0,46.0,1.0,0,1.882305856776351,14
1,3,2,42.0,1.0,1.0,1,0.17644106344600424,80
1,1,5,63.0,10.0,1.0,1,0.3060721869003758,99
1,1,1,12.0,32.0,2.0,0,0.20404812460025054,61
1,2,2,26.0,68.0,5.0,0,0.4771139020861168,121
0,3,5,71.0,49.0,3.0,0,1.4673228781013445,129
1,2,2,46.0,35.0,2.0,0,4.235891081209942,20
0,3,1,63.0,85.0,2.0,0,2.045923053662759,81
0,2,5,1.0,33.0,2.0,0,0.8232242899317121,15
1,2,3,10.0,35.0,1.0,0,0.9341099981440806,191
0,3,5,90.0,35.0,4.0,0,1.5280513390981927,102
1,3,4,67.0,59.0,4.0,0,0.3060721869003758,159
1,1,2,17.0,13.0,1.0,1,0.3060721869003758,74
1,1,4,95.0,82.0,3.0,0,3.0689933770362914,110
0,3,1,6.0,54.0,3.0,0,0.6935931664773405,7
0,2,1,45.0,30.0,2.0,0,3.0046130014777193,40
1,3,5,9.0,29.0,3.0,0,0.5405570730271527,9
0,2,5,84.0,19.0,4.0,0,1.7402860529309963,110
0,3,4,8.0,36.0,4.0,0,0.7115987882128937,25
1,3,5,58.0,23.0,5.0,0,1.1381581227443311,53
0,1,1,55.0,25.0,2.0,0,1.6810874325483804,139
1,1,5,9.0,87.0,4.0,0,3.270646987432875,115
0,2,2,18.0,77.0,3.0,0,0.965316624805169,107
1,3,4,87.0,38.0,5.0,0,1.6822422302502238,148
1,2,5,81.0,1.0,1.0,0,0.7849858717399135,51
